TimeStamp	GazePointXLeft	GazePointYLeft	PupilLeft	ValidityLeft	GazePointXRight	GazePointYRight	PupilRight	ValidityRight	GazePointX	GazePointY
1616.5	0.5906	0.1790	4.5623	1	0.6351	0.1300	4.1828	1	0.6128	0.1545
1619.8	0.5919	0.1809	4.5615	1	0.6307	0.1298	4.1726	1	0.6113	0.1553
1623.2	0.5941	0.1796	4.5773	1	0.6359	0.1386	4.1708	1	0.6150	0.1591
1626.4	0.5927	0.1842	4.5554	1	0.6368	0.1311	4.1829	1	0.6148	0.1577
1629.8	0.5909	0.1735	4.5870	1	0.6325	0.1361	4.1930	1	0.6117	0.1548
1633.1	0.5939	0.1832	4.5742	1	0.6336	0.1318	4.1786	1	0.6137	0.1575
1636.5	0.5908	0.1849	4.5675	1	0.6315	0.1341	4.1842	1	0.6112	0.1595
1639.9	0.5934	0.1799	4.5935	1	0.6350	0.1319	4.1820	1	0.6142	0.1559
1643.1	0.5906	0.1783	4.5848	1	0.6375	0.1377	4.1820	1	0.6140	0.1580
1646.5	0.5909	0.1857	4.5633	1	0.6359	0.1392	4.1796	1	0.6134	0.1624
1649.8	0.5956	0.1845	4.5844	1	0.6385	0.1396	4.1905	1	0.6171	0.1621
1653.2	0.5935	0.1905	4.5686	1	0.6397	0.1413	4.1889	1	0.6166	0.1659
1656.4	0.5946	0.1882	4.5636	1	0.6388	0.1402	4.1863	1	0.6167	0.1642
1659.8	0.5913	0.1892	4.5655	1	0.6393	0.1425	4.1923	1	0.6153	0.1659
1663.2	0.5950	0.1872	4.5885	1	0.6420	0.1433	4.1894	1	0.6185	0.1653
1666.5	0.5944	0.1844	4.6011	1	0.6419	0.1453	4.1961	1	0.6181	0.1648
1669.8	0.5924	0.1888	4.5781	1	0.6431	0.1469	4.1861	1	0.6177	0.1678
1673.1	0.5939	0.1869	4.5947	1	0.6425	0.1408	4.1914	1	0.6182	0.1639
1676.5	0.5927	0.1882	4.5974	1	0.6404	0.1428	4.2020	1	0.6165	0.1655
1679.8	0.5957	0.1895	4.5866	1	0.6418	0.1451	4.1901	1	0.6188	0.1673
1683.2	0.5943	0.1910	4.5970	1	0.6465	0.1440	4.1903	1	0.6204	0.1675
1686.4	0.6000	0.2025	4.5735	1	0.6427	0.1503	4.2104	1	0.6213	0.1764
1689.8	0.5958	0.2014	4.5682	1	0.6422	0.1476	4.1943	1	0.6190	0.1745
1693.2	0.6012	0.2026	4.5621	1	0.6474	0.1488	4.2026	1	0.6243	0.1757
1696.5	0.5976	0.1915	4.6110	1	0.6431	0.1521	4.1998	1	0.6203	0.1718
1699.8	0.5993	0.1957	4.5864	1	0.6454	0.1529	4.2088	1	0.6223	0.1743
1703.1	0.6005	0.2007	4.5775	1	0.6427	0.1518	4.2081	1	0.6216	0.1763
1706.5	0.5972	0.1991	4.5962	1	0.6438	0.1503	4.2004	1	0.6205	0.1747
1709.8	0.6030	0.2012	4.5932	1	0.6451	0.1512	4.2083	1	0.6240	0.1762
1713.1	0.6024	0.2041	4.5928	1	0.6434	0.1558	4.2147	1	0.6229	0.1800
1716.5	0.5996	0.2027	4.5940	1	0.6476	0.1567	4.2101	1	0.6236	0.1797
1719.8	0.6067	0.2159	4.5721	1	0.6487	0.1568	4.2079	1	0.6277	0.1864
1723.2	0.6053	0.2000	4.6009	1	0.6477	0.1559	4.2282	1	0.6265	0.1779
1726.4	0.6071	0.2134	4.5791	1	0.6469	0.1578	4.2195	1	0.6270	0.1856
1729.8	0.6040	0.1991	4.6051	1	0.6487	0.1639	4.2215	1	0.6264	0.1815
1733.1	0.6034	0.2075	4.5842	1	0.6495	0.1598	4.2242	1	0.6265	0.1837
1736.5	0.6025	0.2021	4.6060	1	0.6538	0.1614	4.2197	1	0.6282	0.1818
1739.7	0.6048	0.2080	4.6025	1	0.6525	0.1690	4.2280	1	0.6286	0.1885
1743.1	0.6025	0.2166	4.5857	1	0.6494	0.1633	4.2322	1	0.6259	0.1899
1746.5	0.6057	0.2129	4.5741	1	0.6487	0.1632	4.2258	1	0.6272	0.1880
1749.8	0.6054	0.2162	4.5740	1	0.6511	0.1616	4.2347	1	0.6283	0.1889
1753.1	0.6047	0.2176	4.5872	1	0.6511	0.1639	4.2323	1	0.6279	0.1907
1756.4	0.6048	0.2070	4.6005	1	0.6522	0.1642	4.2301	1	0.6285	0.1856
1759.8	0.6040	0.2049	4.6149	1	0.6535	0.1642	4.2283	1	0.6287	0.1845
1763.2	0.6039	0.2088	4.6100	1	0.6477	0.1633	4.2332	1	0.6258	0.1860
1766.5	0.6060	0.2107	4.6045	1	0.6479	0.1636	4.2303	1	0.6269	0.1872
1769.8	0.6090	0.2212	4.5845	1	0.6511	0.1657	4.2285	1	0.6300	0.1934
1773.1	0.6070	0.2190	4.5862	1	0.6552	0.1696	4.2257	1	0.6311	0.1943
1776.5	0.6109	0.2219	4.5875	1	0.6528	0.1699	4.2336	1	0.6318	0.1959
1779.8	0.6115	0.2174	4.5910	1	0.6501	0.1706	4.2365	1	0.6308	0.1940
1783.1	0.6103	0.2204	4.5908	1	0.6496	0.1692	4.2440	1	0.6299	0.1948
1786.4	0.6068	0.2073	4.6226	1	0.6531	0.1733	4.2382	1	0.6300	0.1903
1789.8	0.6062	0.2221	4.5821	1	0.6506	0.1701	4.2418	1	0.6284	0.1961
1793.2	0.6078	0.2241	4.5924	1	0.6469	0.1701	4.2408	1	0.6273	0.1971
1796.4	0.6066	0.2083	4.6176	1	0.6544	0.1764	4.2396	1	0.6305	0.1924
1799.8	0.6048	0.2106	4.6178	1	0.6559	0.1765	4.2469	1	0.6304	0.1935
1803.1	0.6103	0.2176	4.6066	1	0.6512	0.1730	4.2347	1	0.6307	0.1953
1806.5	0.6116	0.2127	4.6130	1	0.6511	0.1715	4.2471	1	0.6313	0.1921
1809.7	0.6108	0.2234	4.5913	1	0.6570	0.1731	4.2473	1	0.6339	0.1982
1813.1	0.6069	0.2117	4.6137	1	0.6525	0.1785	4.2519	1	0.6297	0.1951
1816.5	0.6117	0.2235	4.5699	1	0.6510	0.1777	4.2418	1	0.6313	0.2006
1819.8	0.6109	0.2131	4.6129	1	0.6524	0.1785	4.2533	1	0.6316	0.1958
1823.1	0.6099	0.2157	4.6044	1	0.6497	0.1773	4.2536	1	0.6298	0.1965
1826.4	0.6100	0.2120	4.6174	1	0.6535	0.1756	4.2581	1	0.6317	0.1938
1829.8	0.6119	0.2141	4.6124	1	0.6554	0.1785	4.2591	1	0.6336	0.1963
1833.1	0.6142	0.2132	4.5986	1	0.6579	0.1708	4.2542	1	0.6360	0.1920
1836.5	0.6297	0.2100	4.6051	1	0.6457	0.0734	4.0486	1	0.6377	0.1417
1839.7	0.6520	0.1932	4.6198	1	0.6700	0.0452	4.0348	1	0.6610	0.1192
1843.1	0.6767	0.1953	4.6195	1	0.6882	0.0285	4.0098	1	0.6825	0.1119
1846.5	0.6966	0.1915	4.6107	1	0.6817	0.0027	3.9172	1	0.6891	0.0971
1849.8	0.6987	0.1881	4.6256	1	0.6624	-0.0128	3.8275	1	0.6805	0.0877
1853.1	0.6991	0.1934	4.6210	1	0.6572	-0.0166	3.8217	1	0.6782	0.0884
1856.4	0.6913	0.1923	4.6248	1	0.6459	-0.0015	3.8371	1	0.6686	0.0954
1859.8	0.6873	0.2054	4.5985	1	0.6400	-0.0040	3.8363	1	0.6637	0.1007
1863.1	0.6890	0.2034	4.6093	1	0.6483	0.0057	3.8740	1	0.6687	0.1045
1866.4	0.6841	0.2059	4.5984	1	0.7258	0.1534	4.2578	1	0.7049	0.1796
1869.8	0.6854	0.2036	4.5962	1	0.7294	0.1425	4.2497	1	0.7074	0.1731
1873.1	0.6890	0.2058	4.5970	1	0.7260	0.1444	4.2504	1	0.7075	0.1751
1876.5	0.6940	0.2037	4.6072	1	0.7282	0.1462	4.2646	1	0.7111	0.1749
1879.7	0.6868	0.1978	4.5947	1	0.7272	0.1538	4.2523	1	0.7070	0.1758
1883.1	0.6842	0.2000	4.5961	1	0.7264	0.1518	4.2513	1	0.7053	0.1759
1886.4	0.6892	0.2027	4.5837	1	0.7271	0.1499	4.2631	1	0.7082	0.1763
1889.8	0.6853	0.2026	4.5957	1	0.7271	0.1537	4.2474	1	0.7062	0.1781
1893.1	0.6884	0.1982	4.6095	1	0.7282	0.1519	4.2481	1	0.7083	0.1750
1896.4	0.6881	0.2066	4.5934	1	0.7241	0.1485	4.2521	1	0.7061	0.1775
1899.8	0.6869	0.1930	4.6256	1	0.7273	0.1424	4.2563	1	0.7071	0.1677
1903.1	nan	nan	nan	0	nan	nan	nan	0	nan	nan
1906.4	nan	nan	nan	0	nan	nan	nan	0	nan	nan
1909.7	0.6895	0.2040	4.5966	1	0.7244	0.1525	4.2553	1	0.7070	0.1783
1913.1	0.6916	0.2009	4.6202	1	0.7221	0.1481	4.2703	1	0.7068	0.1745
1916.5	0.6852	0.1995	4.6151	1	0.7254	0.1571	4.2625	1	0.7053	0.1783
1919.8	0.6867	0.1994	4.6157	1	0.7272	0.1525	4.2630	1	0.7069	0.1759
1923.1	0.6838	0.2009	4.6070	1	0.7212	0.1535	4.2536	1	0.7025	0.1772
1926.4	0.6887	0.1938	4.6320	1	0.7239	0.1597	4.2602	1	0.7063	0.1767
1929.8	0.6890	0.1975	4.6191	1	0.7273	0.1494	4.2665	1	0.7082	0.1734
1933.1	0.6838	0.2015	4.6153	1	0.7230	0.1530	4.2633	1	0.7034	0.1773
1936.4	0.6868	0.2026	4.6202	1	0.7258	0.1616	4.2667	1	0.7063	0.1821
1939.7	0.6879	0.1913	4.6407	1	0.7280	0.1548	4.2659	1	0.7079	0.1731
1943.1	0.6842	0.1952	4.6286	1	0.7276	0.1602	4.2760	1	0.7059	0.1777
1946.5	0.6859	0.1938	4.6182	1	0.7207	0.1648	4.2620	1	0.7033	0.1793
1949.7	0.6868	0.2027	4.6056	1	0.7230	0.1518	4.2793	1	0.7049	0.1773
1953.1	0.6888	0.2043	4.6163	1	0.7217	0.1603	4.2661	1	0.7052	0.1823
1956.4	0.6822	0.1985	4.6086	1	0.7240	0.1567	4.2690	1	0.7031	0.1776
1959.8	0.6843	0.1991	4.6222	1	0.7239	0.1603	4.2732	1	0.7041	0.1797
1963.1	0.6825	0.2098	4.6006	1	0.7260	0.1599	4.2830	1	0.7043	0.1848
1966.4	0.6896	0.2063	4.6230	1	0.7253	0.1594	4.2729	1	0.7074	0.1828
1969.7	0.6879	0.1974	4.6380	1	0.7240	0.1615	4.2783	1	0.7059	0.1794
1973.1	0.6870	0.2034	4.6158	1	0.7237	0.1590	4.2720	1	0.7053	0.1812
1976.5	0.6842	0.2042	4.6202	1	0.7207	0.1629	4.2767	1	0.7024	0.1835
1979.7	0.6828	0.1977	4.6418	1	0.7246	0.1633	4.2944	1	0.7037	0.1805
1983.1	0.6864	0.2016	4.6466	1	0.7266	0.1575	4.2917	1	0.7065	0.1796
1986.4	0.6801	0.2075	4.6049	1	0.7263	0.1636	4.2832	1	0.7032	0.1856
1989.8	0.6846	0.2113	4.5929	1	0.7294	0.1592	4.2821	1	0.7070	0.1852
1993.1	0.6811	0.2084	4.6004	1	0.7219	0.1527	4.2909	1	0.7015	0.1805
1996.4	0.6848	0.2041	4.6054	1	0.7224	0.1568	4.2894	1	0.7036	0.1804
1999.8	0.6808	0.2103	4.6043	1	0.7232	0.1619	4.2878	1	0.7020	0.1861
2003.1	0.6845	0.2042	4.6087	1	0.7264	0.1663	4.2884	1	0.7055	0.1853
2006.4	0.6847	0.2058	4.6163	1	0.7251	0.1622	4.2802	1	0.7049	0.1840
2009.7	0.6851	0.1997	4.6246	1	0.7274	0.1637	4.3032	1	0.7063	0.1817
2013.1	0.6815	0.1944	4.6330	1	0.7251	0.1661	4.2995	1	0.7033	0.1802
2016.5	0.6823	0.2079	4.6117	1	0.7253	0.1668	4.2926	1	0.7038	0.1874
2019.8	0.6833	0.1999	4.6380	1	0.7297	0.1721	4.2969	1	0.7065	0.1860
2023.0	0.6854	0.2135	4.6118	1	0.7278	0.1611	4.2943	1	0.7066	0.1873
2026.4	0.6850	0.2159	4.6073	1	0.7264	0.1611	4.3033	1	0.7057	0.1885
2029.8	0.6793	0.2069	4.6209	1	0.7246	0.1622	4.2876	1	0.7019	0.1846
2033.1	0.6818	0.2112	4.6035	1	0.7261	0.1719	4.3110	1	0.7039	0.1916
2036.4	0.6830	0.2004	4.6456	1	0.7214	0.1671	4.3078	1	0.7022	0.1838
2039.7	0.6836	0.2152	4.6081	1	0.7235	0.1701	4.2950	1	0.7035	0.1926
2043.1	0.6832	0.2132	4.6055	1	0.7243	0.1640	4.3102	1	0.7038	0.1886
2046.5	0.6803	0.2066	4.6239	1	0.7272	0.1772	4.3038	1	0.7037	0.1919
2049.7	0.6826	0.2055	4.6173	1	0.7217	0.1634	4.2990	1	0.7022	0.1844
2053.1	0.6825	0.2048	4.6336	1	0.7264	0.1633	4.3092	1	0.7045	0.1841
2056.4	0.6850	0.2187	4.5913	1	0.7251	0.1677	4.3126	1	0.7050	0.1932
2059.8	0.6793	0.2100	4.6086	1	0.7235	0.1671	4.3168	1	0.7014	0.1885
2063.1	0.6771	0.2159	4.5913	1	0.7237	0.1655	4.3085	1	0.7004	0.1907
2066.4	0.6754	0.1988	4.6529	1	0.7235	0.1713	4.3151	1	0.6994	0.1851
2069.8	0.6787	0.2039	4.6254	1	0.7273	0.1765	4.3263	1	0.7030	0.1902
2073.1	0.6746	0.2000	4.6423	1	0.7244	0.1708	4.3075	1	0.6995	0.1854
2076.4	0.6813	0.2084	4.6254	1	0.7248	0.1665	4.3189	1	0.7030	0.1874
2079.7	0.6779	0.2016	4.6479	1	0.7239	0.1652	4.3041	1	0.7009	0.1834
2083.1	0.6817	0.2158	4.6071	1	0.7247	0.1634	4.3181	1	0.7032	0.1896
2086.4	0.6826	0.2093	4.6358	1	0.7260	0.1695	4.3180	1	0.7043	0.1894
2089.7	0.6774	0.2103	4.6339	1	0.7275	0.1686	4.3205	1	0.7024	0.1895
2093.1	0.6764	0.2107	4.6186	1	0.7216	0.1670	4.3089	1	0.6990	0.1888
2096.4	0.6762	0.2148	4.6152	1	0.7242	0.1691	4.3149	1	0.7002	0.1920
2099.8	0.6773	0.2179	4.6110	1	0.7226	0.1682	4.3090	1	0.7000	0.1930
2103.1	0.6765	0.2009	4.6488	1	0.7239	0.1714	4.3156	1	0.7002	0.1861
2106.4	0.6761	0.2070	4.6341	1	0.7265	0.1691	4.3216	1	0.7013	0.1880
2109.7	0.6780	0.2067	4.6347	1	0.7235	0.1687	4.3274	1	0.7008	0.1877
2113.1	0.6764	0.2087	4.6416	1	0.7235	0.1689	4.3058	1	0.6999	0.1888
2116.5	0.6741	0.2105	4.6238	1	0.7240	0.1707	4.3181	1	0.6991	0.1906
2119.7	0.6793	0.2016	4.6605	1	0.7248	0.1758	4.3222	1	0.7021	0.1887
2123.1	0.6771	0.2086	4.6452	1	0.7193	0.1700	4.3221	1	0.6982	0.1893
2126.4	0.6748	0.2107	4.6343	1	0.7220	0.1654	4.3416	1	0.6984	0.1880
2129.8	0.6812	0.2047	4.6552	1	0.7236	0.1664	4.3395	1	0.7024	0.1855
2133.1	0.6768	0.2071	4.6541	1	0.7243	0.1732	4.3210	1	0.7005	0.1901
2136.4	0.6739	0.2122	4.6337	1	0.7268	0.1714	4.3265	1	0.7004	0.1918
2139.7	0.6760	0.2127	4.6353	1	0.7267	0.1694	4.3362	1	0.7013	0.1911
2143.1	0.6724	0.2106	4.6473	1	0.7248	0.1726	4.3298	1	0.6986	0.1916
2146.4	0.6774	0.2057	4.6568	1	0.7194	0.1737	4.3140	1	0.6984	0.1897
2149.7	0.6775	0.2078	4.6506	1	0.7252	0.1692	4.3296	1	0.7014	0.1885
2153.1	0.6767	0.2047	4.6575	1	0.7251	0.1652	4.3352	1	0.7009	0.1849
2156.4	0.6757	0.2108	4.6499	1	0.7308	0.1761	4.3282	1	0.7032	0.1935
2159.7	0.6733	0.2135	4.6559	1	0.7235	0.1725	4.3431	1	0.6984	0.1930
2163.1	0.6757	0.2110	4.6460	1	0.7287	0.1684	4.3390	1	0.7022	0.1897
2166.4	0.6789	0.2038	4.6760	1	0.7273	0.1739	4.3346	1	0.7031	0.1888
2169.8	0.6735	0.2122	4.6541	1	0.7252	0.1686	4.3433	1	0.6993	0.1904
2173.1	0.6709	0.2101	4.6481	1	0.7213	0.1713	4.3550	1	0.6961	0.1907
2176.4	0.6684	0.2092	4.6555	1	0.7122	0.1709	4.3434	1	0.6903	0.1900
2179.7	0.6532	0.2149	4.6349	1	0.7007	0.1685	4.3593	1	0.6769	0.1917
2183.1	0.6476	0.2100	4.6501	1	0.6956	0.1716	4.3585	1	0.6716	0.1908
2186.4	0.6410	0.2111	4.6543	1	0.6993	0.1756	4.3662	1	0.6702	0.1934
2189.7	0.6370	0.2102	4.6474	1	0.6989	0.1732	4.3671	1	0.6680	0.1917
2193.1	0.6447	0.2131	4.6424	1	0.6956	0.1697	4.3655	1	0.6701	0.1914
2196.4	0.6440	0.2062	4.6550	1	0.7054	0.1702	4.3650	1	0.6747	0.1882
2199.8	0.6466	0.2117	4.6592	1	0.7064	0.1762	4.3538	1	0.6765	0.1939
2203.0	0.6457	0.2082	4.6561	1	0.7031	0.1778	4.3661	1	0.6744	0.1930
2206.4	0.6420	0.2106	4.6507	1	0.7066	0.1753	4.3700	1	0.6743	0.1929
2209.7	0.6443	0.2126	4.6483	1	0.7000	0.1739	4.3649	1	0.6722	0.1932
2213.1	0.6439	0.2089	4.6567	1	0.7042	0.1708	4.3726	1	0.6740	0.1898
2216.4	0.6449	0.2066	4.6628	1	0.7074	0.1734	4.3755	1	0.6761	0.1900
2219.7	0.6463	0.2111	4.6400	1	0.7021	0.1734	4.3677	1	0.6742	0.1923
2223.1	0.6422	0.2199	4.6447	1	0.7042	0.1759	4.3759	1	0.6732	0.1979
2226.4	0.6419	0.2095	4.6565	1	0.7012	0.1788	4.3684	1	0.6716	0.1941
2229.7	0.6437	0.2082	4.6546	1	0.7038	0.1736	4.3728	1	0.6738	0.1909
2233.0	0.6446	0.2122	4.6592	1	0.7020	0.1741	4.3814	1	0.6733	0.1932
2236.4	0.6431	0.2119	4.6429	1	0.7071	0.1676	4.3847	1	0.6751	0.1897
2239.7	0.6479	0.2076	4.6739	1	0.7051	0.1734	4.3732	1	0.6765	0.1905
2243.1	0.6437	0.2135	4.6633	1	0.7012	0.1736	4.3695	1	0.6724	0.1936
2246.4	0.6483	0.2094	4.6740	1	0.7055	0.1726	4.3762	1	0.6769	0.1910
2249.7	0.6444	0.2157	4.6614	1	0.7054	0.1745	4.3827	1	0.6749	0.1951
2253.1	0.6479	0.2094	4.6776	1	0.7077	0.1809	4.3767	1	0.6778	0.1951
2256.4	0.6469	0.2164	4.6614	1	0.7085	0.1787	4.3840	1	0.6777	0.1975
2259.7	0.6452	0.2057	4.6952	1	0.7072	0.1797	4.3826	1	0.6762	0.1927
2263.0	0.6460	0.2143	4.6724	1	0.7055	0.1749	4.3895	1	0.6758	0.1946
2266.4	0.6427	0.2062	4.6936	1	0.7047	0.1814	4.3850	1	0.6737	0.1938
2269.8	0.6461	0.2054	4.6833	1	0.7100	0.1789	4.3831	1	0.6780	0.1922
2273.0	0.6432	0.2112	4.6674	1	0.7003	0.1787	4.3821	1	0.6718	0.1949
2276.4	0.6454	0.2132	4.6756	1	0.7078	0.1797	4.3888	1	0.6766	0.1964
2279.7	0.6474	0.2174	4.6576	1	0.7053	0.1791	4.3925	1	0.6764	0.1982
2283.1	0.6470	0.2154	4.6693	1	0.7034	0.1821	4.3922	1	0.6752	0.1988
2286.4	0.6449	0.2065	4.6925	1	0.7079	0.1806	4.3858	1	0.6764	0.1936
2289.7	0.6464	0.2139	4.6737	1	0.7041	0.1795	4.3867	1	0.6752	0.1967
2293.0	0.6424	0.2072	4.6852	1	0.7085	0.1794	4.3948	1	0.6755	0.1933
2296.4	0.6459	0.2091	4.6943	1	0.7082	0.1764	4.3921	1	0.6771	0.1927
2299.7	0.6452	0.2107	4.6794	1	0.7056	0.1770	4.3990	1	0.6754	0.1938
2303.0	0.6453	0.2111	4.6849	1	0.7094	0.1801	4.3969	1	0.6773	0.1956
2306.4	0.6483	0.2173	4.6820	1	0.7029	0.1715	4.4005	1	0.6756	0.1944
2309.7	0.6461	0.2065	4.6855	1	0.7063	0.1729	4.3931	1	0.6762	0.1897
2313.0	0.6442	0.2071	4.6895	1	0.7084	0.1752	4.4068	1	0.6763	0.1912
2316.3	0.6463	0.2127	4.6830	1	0.7062	0.1725	4.4049	1	0.6763	0.1926
2319.7	0.6482	0.2055	4.7053	1	0.7074	0.1772	4.4065	1	0.6778	0.1913
2323.1	0.6464	0.2067	4.7115	1	0.7126	0.1837	4.3993	1	0.6795	0.1952
2326.4	0.6491	0.2102	4.7010	1	0.7111	0.1756	4.4100	1	0.6801	0.1929
2329.7	0.6460	0.2141	4.6952	1	0.7108	0.1804	4.4033	1	0.6784	0.1973
2333.0	0.6425	0.2061	4.6964	1	0.7086	0.1743	4.4031	1	0.6755	0.1902
2336.4	0.6461	0.2107	4.6981	1	0.7096	0.1709	4.4090	1	0.6779	0.1908
2339.8	0.6456	0.2051	4.7001	1	0.7069	0.1760	4.3939	1	0.6762	0.1905
2343.0	0.6452	0.2057	4.7062	1	0.7118	0.1827	4.4099	1	0.6785	0.1942
2346.4	0.6495	0.2130	4.7058	1	0.7061	0.1777	4.4017	1	0.6778	0.1953
2349.7	0.6467	0.2108	4.6926	1	0.7043	0.1759	4.4053	1	0.6755	0.1934
2353.1	0.6476	0.2084	4.7162	1	0.7101	0.1676	4.4081	1	0.6789	0.1880
2356.3	0.6445	0.2120	4.6888	1	0.7082	0.1764	4.4123	1	0.6763	0.1942
2359.7	0.6438	0.2095	4.7104	1	0.7090	0.1782	4.4124	1	0.6764	0.1938
2363.0	0.6456	0.2093	4.7067	1	0.7112	0.1828	4.4189	1	0.6784	0.1960
2366.4	0.6439	0.2051	4.7069	1	0.7103	0.1781	4.4102	1	0.6771	0.1916
2369.8	0.6447	0.2094	4.7083	1	0.7109	0.1786	4.4176	1	0.6778	0.1940
2373.0	0.6477	0.2133	4.7061	1	0.7116	0.1760	4.4162	1	0.6797	0.1947
2376.4	0.6483	0.2172	4.7029	1	0.7136	0.1771	4.4167	1	0.6810	0.1972
2379.7	0.6508	0.2095	4.7054	1	0.7096	0.1773	4.4120	1	0.6802	0.1934
2383.1	0.6504	0.2126	4.7048	1	0.7122	0.1747	4.4213	1	0.6813	0.1936
2386.4	0.6506	0.2145	4.7031	1	0.7100	0.1785	4.4229	1	0.6803	0.1965
2389.7	0.6508	0.2125	4.7177	1	0.7139	0.1783	4.4110	1	0.6823	0.1954
2393.1	0.6451	0.2131	4.7247	1	0.7121	0.1779	4.4205	1	0.6786	0.1955
2396.4	0.6482	0.2128	4.7265	1	0.7090	0.1754	4.4069	1	0.6786	0.1941
2399.7	0.6461	0.2178	4.7189	1	0.7148	0.1776	4.4134	1	0.6804	0.1977
2403.0	0.6480	0.2107	4.7306	1	0.7076	0.1779	4.4023	1	0.6778	0.1943
2406.4	0.6439	0.2080	4.7157	1	0.7151	0.1766	4.4258	1	0.6795	0.1923
2409.7	0.6470	0.2078	4.7249	1	0.7094	0.1776	4.4108	1	0.6782	0.1927
2413.0	0.6442	0.2126	4.7170	1	0.7140	0.1725	4.4263	1	0.6791	0.1926
2416.3	0.6484	0.2137	4.7109	1	0.7100	0.1780	4.4194	1	0.6792	0.1958
2419.7	0.6440	0.2148	4.7254	1	0.7066	0.1717	4.4235	1	0.6753	0.1932
2423.1	0.6488	0.2130	4.7210	1	0.7127	0.1740	4.4185	1	0.6807	0.1935
2426.3	0.6473	0.2141	4.7322	1	0.7050	0.1733	4.4070	1	0.6761	0.1937
2429.7	0.6441	0.2142	4.7128	1	0.7125	0.1726	4.4241	1	0.6783	0.1934
2433.0	0.6516	0.2113	4.7356	1	0.7130	0.1817	4.4164	1	0.6823	0.1965
2436.4	0.6469	0.2057	4.7385	1	0.7101	0.1699	4.4198	1	0.6785	0.1878
2439.8	0.6488	0.2166	4.7160	1	0.7148	0.1793	4.4180	1	0.6818	0.1979
2443.0	0.6449	0.2116	4.7215	1	0.7074	0.1749	4.4264	1	0.6761	0.1933
2446.4	0.6460	0.2089	4.7420	1	0.7133	0.1729	4.4263	1	0.6797	0.1909
2449.7	0.6436	0.2159	4.7337	1	0.7142	0.1783	4.4166	1	0.6789	0.1971
2453.1	0.6482	0.2149	4.7305	1	0.7096	0.1730	4.4256	1	0.6789	0.1940
2456.3	0.6440	0.2156	4.7267	1	0.7179	0.1713	4.4272	1	0.6809	0.1934
2459.7	0.6506	0.2127	4.7364	1	0.7131	0.1776	4.4162	1	0.6819	0.1952
2463.0	0.6481	0.2073	4.7376	1	0.7147	0.1759	4.4209	1	0.6814	0.1916
2466.4	0.6472	0.2160	4.7256	1	0.7119	0.1747	4.4263	1	0.6795	0.1953
2469.7	0.6473	0.2114	4.7327	1	0.7158	0.1753	4.4195	1	0.6815	0.1933
2473.0	0.6479	0.2125	4.7403	1	0.7103	0.1727	4.4336	1	0.6791	0.1926
2476.4	0.6418	0.2101	4.7504	1	0.7134	0.1819	4.4257	1	0.6776	0.1960
2479.7	0.6454	0.2150	4.7433	1	0.7112	0.1754	4.4250	1	0.6783	0.1952
2483.0	0.6488	0.2105	4.7558	1	0.7119	0.1721	4.4440	1	0.6804	0.1913
2486.3	0.6471	0.2161	4.7383	1	0.7128	0.1688	4.4408	1	0.6799	0.1924
2489.7	0.6476	0.2134	4.7403	1	0.7122	0.1731	4.4334	1	0.6799	0.1932
2493.1	0.6464	0.2098	4.7504	1	0.7119	0.1647	4.4391	1	0.6792	0.1872
2496.3	0.6463	0.2058	4.7533	1	0.7114	0.1789	4.4312	1	0.6788	0.1923
2499.7	0.6512	0.2076	4.7519	1	0.7095	0.1701	4.4312	1	0.6803	0.1888
2503.0	0.6454	0.2115	4.7337	1	0.7128	0.1701	4.4318	1	0.6791	0.1908
2506.4	0.6471	0.2091	4.7556	1	0.7122	0.1765	4.4368	1	0.6796	0.1928
2509.7	0.6468	0.2110	4.7479	1	0.7161	0.1754	4.4429	1	0.6814	0.1932
2513.0	0.6468	0.2112	4.7578	1	0.7143	0.1803	4.4255	1	0.6806	0.1957
2516.3	0.6470	0.2124	4.7472	1	0.7190	0.1724	4.4507	1	0.6830	0.1924
2519.7	0.6512	0.2107	4.7620	1	0.7141	0.1708	4.4410	1	0.6826	0.1907
2523.1	0.6496	0.2131	4.7524	1	0.7205	0.1688	4.4480	1	0.6850	0.1909
2526.3	0.6483	0.2086	4.7628	1	0.7148	0.1669	4.4509	1	0.6816	0.1877
2529.7	0.6529	0.2112	4.7646	1	0.7145	0.1723	4.4476	1	0.6837	0.1917
2533.0	0.6470	0.2097	4.7599	1	0.7162	0.1689	4.4571	1	0.6816	0.1893
2536.4	0.6491	0.2107	4.7603	1	0.7122	0.1717	4.4480	1	0.6806	0.1912
2539.7	0.6472	0.2109	4.7646	1	0.7137	0.1717	4.4446	1	0.6804	0.1913
2543.0	0.6481	0.2144	4.7494	1	0.7166	0.1783	4.4573	1	0.6824	0.1963
2546.4	0.6497	0.2125	4.7598	1	0.7145	0.1720	4.4521	1	0.6821	0.1923
2549.7	0.6492	0.2119	4.7589	1	0.7174	0.1718	4.4555	1	0.6833	0.1918
2553.0	0.6484	0.2108	4.7569	1	0.7138	0.1731	4.4590	1	0.6811	0.1919
2556.3	0.6525	0.2097	4.7777	1	0.7142	0.1781	4.4570	1	0.6834	0.1939
2559.7	0.6511	0.2100	4.7711	1	0.7178	0.1775	4.4516	1	0.6845	0.1938
